year,mon,day,hour,min,sec,lat_deg,lat_min,lon_deg,lon_min,quality,magnitude,depth_km,nph,rms,eventid,lat_dd,lon_dd,iso_utc
2025,07,28,00,13,29.04,32,55.07,-115,31.62,A,1.3,10.74,25,0.25,41034047,32.917833333333334,-115.527,2025-07-28T00:13:29.04Z
2025,07,28,00,15,5.51,33,16.11,-116,24.98,A,0.7,4.6,56,0.2,41034055,33.2685,-116.41633333333333,2025-07-28T00:15:05.51Z
2025,07,28,00,42,39.31,33,55.62,-116,54.42,A,0.7,14.99,38,0.16,41034063,33.927,-116.907,2025-07-28T00:42:39.31Z
2025,07,28,02,34,4.3,33,59.66,-118,13.15,A,1.5,15.45,93,0.21,41034079,33.99433333333333,-118.21916666666667,2025-07-28T02:34:04.30Z
2025,07,28,03,59,44.34,33,6.19,-116,31.25,A,0.7,10.72,79,0.18,41034087,33.10316666666667,-116.52083333333333,2025-07-28T03:59:44.34Z
2025,07,28,05,03,22.16,32,45.0,-117,24.55,A,1.4,15.48,69,0.17,41034095,32.75,-117.40916666666666,2025-07-28T05:03:22.16Z
2025,07,28,05,19,44.4,34,2.47,-117,6.82,A,0.4,16.44,42,0.15,41034103,34.04116666666667,-117.11366666666666,2025-07-28T05:19:44.40Z
2025,07,28,06,30,20.84,33,5.95,-116,31.11,A,2.0,11.2,27,0.12,41034111,33.09916666666667,-116.5185,2025-07-28T06:30:20.84Z
2025,07,28,06,32,13.54,33,17.45,-116,14.36,A,1.3,8.81,137,0.2,41034119,33.29083333333333,-116.23933333333333,2025-07-28T06:32:13.54Z
2025,07,28,06,37,58.04,36,2.34,-117,46.63,A,1.0,1.83,48,0.13,41034127,36.039,-117.77716666666667,2025-07-28T06:37:58.04Z
2025,07,28,06,48,54.3,35,41.75,-117,36.85,A,0.7,9.92,36,0.14,41034135,35.69583333333333,-117.61416666666666,2025-07-28T06:48:54.30Z
2025,07,28,07,05,46.78,35,37.05,-117,28.86,A,0.8,6.19,32,0.15,41034143,35.6175,-117.481,2025-07-28T07:05:46.78Z
2025,07,28,09,31,50.01,36,1.17,-117,48.09,A,1.0,1.36,53,0.14,41034159,36.0195,-117.8015,2025-07-28T09:31:50.01Z
2025,07,28,09,34,12.71,35,18.11,-118,31.7,A,1.2,7.23,48,0.11,41034167,35.301833333333335,-118.52833333333334,2025-07-28T09:34:12.71Z
2025,07,28,10,55,40.44,33,40.74,-117,23.75,A,1.9,8.46,15,0.16,41034183,33.679,-117.39583333333333,2025-07-28T10:55:40.44Z
2025,07,28,13,41,1.03,35,16.66,-118,32.02,A,0.8,4.75,38,0.13,41034255,35.27766666666667,-118.53366666666666,2025-07-28T13:41:01.03Z
2025,07,28,15,00,50.12,35,5.06,-119,2.34,A,1.8,10.75,69,0.2,41034319,35.08433333333333,-119.039,2025-07-28T15:00:50.12Z
2025,07,28,15,20,43.79,35,49.75,-117,40.46,A,1.1,7.07,56,0.19,41034343,35.829166666666666,-117.67433333333334,2025-07-28T15:20:43.79Z
2025,07,28,16,25,20.38,33,17.64,-116,15.07,A,0.6,5.82,27,0.17,41034431,33.294,-116.25116666666666,2025-07-28T16:25:20.38Z
2025,07,28,16,44,17.11,33,38.12,-116,45.38,A,0.5,15.27,25,0.12,41034471,33.635333333333335,-116.75633333333333,2025-07-28T16:44:17.11Z
2025,07,28,16,44,31.68,33,38.7,-116,45.05,A,0.4,15.41,24,0.13,37736636,33.645,-116.75083333333333,2025-07-28T16:44:31.68Z
2025,07,28,17,54,35.41,34,8.28,-116,57.51,A,1.3,3.95,79,0.14,41034583,34.138,-116.9585,2025-07-28T17:54:35.41Z
2025,07,28,18,00,14.17,35,41.86,-117,32.99,A,1.5,8.31,76,0.15,41034615,35.69766666666666,-117.54983333333334,2025-07-28T18:00:14.17Z
2025,07,28,18,12,18.39,33,10.93,-116,24.8,A,0.8,13.57,41,0.19,41034639,33.18216666666667,-116.41333333333333,2025-07-28T18:12:18.39Z
2025,07,28,18,15,19.86,33,2.96,-114,59.64,C,1.5,-0.23,11,0.25,41034663,33.04933333333334,-114.994,2025-07-28T18:15:19.86Z
2025,07,28,18,21,34.39,33,7.05,-116,3.7,A,1.3,11.17,86,0.2,41034671,33.1175,-116.06166666666667,2025-07-28T18:21:34.39Z
2025,07,28,18,28,45.46,33,57.74,-116,47.33,A,3.0,10.78,240,0.17,41034687,33.96233333333333,-116.78883333333333,2025-07-28T18:28:45.46Z
2025,07,28,18,29,19.59,33,57.71,-116,47.23,A,3.1,11.18,210,0.14,41034695,33.96183333333333,-116.78716666666666,2025-07-28T18:29:19.59Z
2025,07,28,18,31,3.95,33,57.81,-116,46.91,A,0.8,11.08,45,0.15,41034711,33.9635,-116.78183333333334,2025-07-28T18:31:03.95Z
2025,07,28,18,31,38.92,33,57.87,-116,46.92,A,1.0,11.42,40,0.12,41034727,33.9645,-116.782,2025-07-28T18:31:38.92Z
2025,07,28,18,35,8.37,33,57.63,-116,46.81,A,0.7,9.96,34,0.13,41034735,33.9605,-116.78016666666667,2025-07-28T18:35:08.37Z
2025,07,28,18,37,52.66,33,59.46,-116,48.13,A,0.2,14.83,7,0.16,41034751,33.991,-116.80216666666666,2025-07-28T18:37:52.66Z
2025,07,28,19,07,36.97,33,14.46,-116,22.11,A,0.4,3.45,16,0.14,41034799,33.241,-116.3685,2025-07-28T19:07:36.97Z
2025,07,28,19,36,31.81,33,41.92,-116,42.98,A,0.8,17.45,55,0.19,41034815,33.69866666666667,-116.71633333333334,2025-07-28T19:36:31.81Z
2025,07,28,20,01,7.99,33,51.98,-117,29.98,C,1.1,-0.27,41,0.23,41034847,33.86633333333333,-117.49966666666667,2025-07-28T20:01:07.99Z
2025,07,28,20,06,2.96,33,42.31,-117,12.51,C,1.0,-0.51,13,0.17,41034855,33.70516666666666,-117.2085,2025-07-28T20:06:02.96Z
2025,07,28,20,52,20.0,32,46.76,-116,36.12,A,1.4,12.3,78,0.17,41034871,32.779333333333334,-116.602,2025-07-28T20:52:20.00Z
2025,07,28,21,39,15.55,34,33.41,-119,5.49,A,1.5,0.6,46,0.19,41034911,34.55683333333333,-119.0915,2025-07-28T21:39:15.55Z
2025,07,28,22,01,28.9,33,28.52,-116,53.23,A,0.9,12.53,68,0.19,41034967,33.47533333333333,-116.88716666666667,2025-07-28T22:01:28.90Z
2025,07,28,23,13,27.88,33,31.15,-116,26.43,A,0.8,4.18,38,0.17,41035023,33.51916666666666,-116.4405,2025-07-28T23:13:27.88Z
2025,07,28,23,33,1.91,35,2.45,-117,39.95,C,1.9,-0.75,41,0.12,41035031,35.04083333333333,-117.66583333333334,2025-07-28T23:33:01.91Z
2025,07,28,23,33,40.36,34,7.38,-118,30.39,A,1.4,5.83,28,0.15,41035039,34.123,-118.5065,2025-07-28T23:33:40.36Z
2025,07,29,00,51,45.63,33,28.85,-116,25.79,A,1.3,13.0,66,0.17,41035047,33.48083333333334,-116.42983333333333,2025-07-29T00:51:45.63Z
2025,07,29,01,19,25.82,34,3.04,-117,15.39,A,0.7,13.67,24,0.14,41035079,34.050666666666665,-117.2565,2025-07-29T01:19:25.82Z
2025,07,29,02,24,58.74,33,52.9,-115,59.64,A,0.9,9.24,43,0.15,41035095,33.88166666666667,-115.994,2025-07-29T02:24:58.74Z
2025,07,29,02,28,22.11,34,40.91,-116,18.34,A,1.4,2.13,49,0.16,41035103,34.68183333333333,-116.30566666666667,2025-07-29T02:28:22.11Z
2025,07,29,02,41,47.5,33,6.14,-116,31.16,A,0.7,11.33,52,0.16,41035111,33.102333333333334,-116.51933333333334,2025-07-29T02:41:47.50Z
2025,07,29,03,36,20.39,34,4.97,-116,42.27,A,0.8,6.35,65,0.16,41035119,34.08283333333333,-116.7045,2025-07-29T03:36:20.39Z
2025,07,29,03,36,29.33,34,4.83,-116,42.43,A,0.7,7.85,24,0.16,37549685,34.0805,-116.70716666666667,2025-07-29T03:36:29.33Z
2025,07,29,03,45,39.83,35,40.61,-117,30.85,A,1.3,8.03,59,0.13,41035127,35.676833333333335,-117.51416666666667,2025-07-29T03:45:39.83Z
2025,07,29,04,06,11.26,33,31.54,-116,44.18,A,1.1,3.65,82,0.18,41035143,33.525666666666666,-116.73633333333333,2025-07-29T04:06:11.26Z
2025,07,29,04,40,34.44,33,52.77,-116,12.22,A,0.6,7.05,39,0.13,41035159,33.8795,-116.20366666666666,2025-07-29T04:40:34.44Z
2025,07,29,05,16,2.16,32,13.39,-116,33.92,A,2.3,17.8,66,0.2,41035183,32.223166666666664,-116.56533333333333,2025-07-29T05:16:02.16Z
2025,07,29,05,28,30.72,33,41.43,-116,43.02,A,0.5,16.53,37,0.14,41035191,33.6905,-116.717,2025-07-29T05:28:30.72Z
2025,07,29,06,11,42.4,33,38.63,-116,42.34,A,0.3,14.37,31,0.12,41035199,33.64383333333333,-116.70566666666667,2025-07-29T06:11:42.40Z
2025,07,29,06,12,22.05,33,6.69,-116,30.6,A,0.3,11.25,16,0.15,37736644,33.1115,-116.51,2025-07-29T06:12:22.05Z
2025,07,29,06,18,46.92,32,58.81,-116,27.43,A,0.9,10.91,75,0.16,41035207,32.98016666666667,-116.45716666666667,2025-07-29T06:18:46.92Z
2025,07,29,06,19,11.86,33,57.87,-117,13.33,A,0.7,13.88,55,0.22,41035215,33.9645,-117.22216666666667,2025-07-29T06:19:11.86Z
2025,07,29,07,11,24.08,33,19.51,-116,18.25,A,0.6,11.24,54,0.19,41035223,33.32516666666667,-116.30416666666666,2025-07-29T07:11:24.08Z
2025,07,29,08,03,12.18,33,14.08,-116,3.38,A,1.1,4.86,74,0.19,41035231,33.23466666666667,-116.05633333333333,2025-07-29T08:03:12.18Z
2025,07,29,08,25,9.23,35,19.28,-117,49.23,A,1.0,8.71,48,0.17,41035239,35.321333333333335,-117.8205,2025-07-29T08:25:09.23Z
2025,07,29,08,26,20.71,35,19.48,-117,48.9,A,1.0,8.24,36,0.17,41035247,35.324666666666666,-117.815,2025-07-29T08:26:20.71Z
2025,07,29,08,34,42.01,33,31.41,-116,43.76,A,0.6,5.48,54,0.14,41035255,33.5235,-116.72933333333333,2025-07-29T08:34:42.01Z
2025,07,29,08,39,26.29,34,11.71,-117,32.94,A,0.0,7.79,8,0.08,41035263,34.195166666666665,-117.549,2025-07-29T08:39:26.29Z
2025,07,29,09,55,7.58,33,50.0,-117,43.27,A,1.0,7.48,65,0.18,41035287,33.833333333333336,-117.72116666666666,2025-07-29T09:55:07.58Z
2025,07,29,11,07,15.79,35,18.6,-117,49.05,A,1.0,9.1,44,0.16,41035295,35.31,-117.8175,2025-07-29T11:07:15.79Z
2025,07,29,11,28,44.25,33,31.68,-116,44.07,A,0.7,3.97,80,0.18,41035303,33.528,-116.7345,2025-07-29T11:28:44.25Z
2025,07,29,11,30,14.96,33,31.91,-116,43.51,A,0.5,5.69,49,0.12,41035311,33.53183333333333,-116.72516666666667,2025-07-29T11:30:14.96Z
2025,07,29,11,34,52.4,36,10.16,-118,1.57,A,0.8,3.14,31,0.16,41035319,36.169333333333334,-118.02616666666667,2025-07-29T11:34:52.40Z
2025,07,29,11,54,27.93,33,13.94,-116,2.06,A,0.7,8.52,37,0.19,41035327,33.23233333333334,-116.03433333333334,2025-07-29T11:54:27.93Z
2025,07,29,13,09,13.08,33,6.38,-116,30.97,A,0.5,10.99,49,0.19,41035367,33.10633333333333,-116.51616666666666,2025-07-29T13:09:13.08Z
2025,07,29,13,20,2.99,34,1.55,-116,19.33,A,0.2,10.41,13,0.13,41035399,34.02583333333333,-116.32216666666666,2025-07-29T13:20:02.99Z
2025,07,29,14,19,30.12,32,56.18,-116,28.1,A,1.0,8.86,62,0.18,41035463,32.93633333333333,-116.46833333333333,2025-07-29T14:19:30.12Z
2025,07,29,17,07,35.55,32,31.12,-115,54.3,A,1.4,10.03,41,0.17,41035799,32.51866666666667,-115.905,2025-07-29T17:07:35.55Z
2025,07,29,17,44,52.36,32,27.66,-116,50.24,C,1.2,-0.66,18,0.16,41240800,32.461,-116.83733333333333,2025-07-29T17:44:52.36Z
2025,07,29,18,00,5.87,32,36.62,-115,43.3,A,1.2,6.8,25,0.18,41241000,32.61033333333334,-115.72166666666666,2025-07-29T18:00:05.87Z
2025,07,29,19,39,2.8,33,36.44,-116,39.76,A,0.8,16.45,38,0.11,41241168,33.60733333333334,-116.66266666666667,2025-07-29T19:39:02.80Z
2025,07,29,20,10,37.26,33,37.05,-116,39.6,A,0.6,13.61,37,0.12,41241328,33.6175,-116.66,2025-07-29T20:10:37.26Z
2025,07,29,20,43,29.26,33,52.39,-117,30.1,C,1.0,-0.48,25,0.18,41241496,33.87316666666667,-117.50166666666667,2025-07-29T20:43:29.26Z
2025,07,29,21,28,42.75,34,2.52,-117,9.96,A,1.5,9.15,124,0.17,41241832,34.042,-117.166,2025-07-29T21:28:42.75Z
2025,07,29,21,31,18.22,33,42.59,-117,20.07,C,1.3,-0.5,39,0.2,41241952,33.709833333333336,-117.3345,2025-07-29T21:31:18.22Z
2025,07,29,22,17,27.82,33,31.33,-116,44.04,A,1.2,5.76,71,0.15,41242280,33.522166666666664,-116.734,2025-07-29T22:17:27.82Z
2025,07,29,23,26,5.34,33,48.52,-116,36.99,A,1.2,14.55,83,0.16,41242616,33.80866666666667,-116.6165,2025-07-29T23:26:05.34Z
2025,07,30,03,34,48.23,33,9.63,-116,5.37,A,1.3,11.32,86,0.19,41242912,33.1605,-116.0895,2025-07-30T03:34:48.23Z
2025,07,30,04,12,8.84,33,43.18,-116,50.04,A,1.0,17.15,52,0.17,41243072,33.71966666666667,-116.834,2025-07-30T04:12:08.84Z
2025,07,30,04,12,18.67,33,42.51,-116,49.93,A,0.8,16.63,15,0.13,37737188,33.7085,-116.83216666666667,2025-07-30T04:12:18.67Z
2025,07,30,05,00,32.49,35,41.45,-117,32.14,A,1.3,6.39,58,0.17,41243232,35.69083333333333,-117.53566666666667,2025-07-30T05:00:32.49Z
2025,07,30,05,00,57.21,33,31.55,-116,43.86,A,1.6,5.26,138,0.2,41243400,33.52583333333333,-116.731,2025-07-30T05:00:57.21Z
2025,07,30,05,08,4.91,34,33.81,-116,16.47,A,1.7,3.54,62,0.16,41243552,34.5635,-116.2745,2025-07-30T05:08:04.91Z
2025,07,30,06,04,55.11,33,3.7,-116,22.38,A,1.0,13.69,88,0.18,41243712,33.06166666666667,-116.373,2025-07-30T06:04:55.11Z
2025,07,30,06,08,4.66,33,15.35,-116,22.63,A,0.6,3.25,47,0.21,41243872,33.255833333333335,-116.37716666666667,2025-07-30T06:08:04.66Z
2025,07,30,06,30,43.95,35,14.01,-118,30.48,A,1.3,8.11,69,0.14,41244032,35.2335,-118.508,2025-07-30T06:30:43.95Z
2025,07,30,06,52,13.06,34,50.79,-117,36.74,A,1.6,7.45,91,0.14,41244192,34.8465,-117.61233333333334,2025-07-30T06:52:13.06Z
2025,07,30,07,42,45.85,34,4.29,-118,59.95,A,1.6,14.5,66,0.24,41244352,34.0715,-118.99916666666667,2025-07-30T07:42:45.85Z
2025,07,30,07,47,57.92,33,22.75,-116,53.22,A,0.5,5.84,45,0.2,41244512,33.37916666666667,-116.887,2025-07-30T07:47:57.92Z
2025,07,30,07,51,42.67,35,41.13,-117,28.59,A,0.7,7.03,30,0.13,41244520,35.6855,-117.4765,2025-07-30T07:51:42.67Z
2025,07,30,07,54,35.82,33,34.87,-117,9.47,A,0.5,12.67,57,0.19,41244528,33.58116666666667,-117.15783333333333,2025-07-30T07:54:35.82Z
2025,07,30,08,02,40.15,34,3.91,-116,57.68,A,0.7,14.46,48,0.17,41244672,34.06516666666667,-116.96133333333333,2025-07-30T08:02:40.15Z
2025,07,30,08,08,0.22,33,3.63,-116,25.11,A,0.3,7.69,39,0.18,41244832,33.0605,-116.4185,2025-07-30T08:08:00.22Z
2025,07,30,08,26,44.59,35,40.56,-117,31.91,A,0.6,8.72,34,0.12,41244840,35.676,-117.53183333333334,2025-07-30T08:26:44.59Z
2025,07,30,09,40,49.39,33,52.68,-116,51.47,A,0.8,14.01,51,0.14,41244992,33.878,-116.85783333333333,2025-07-30T09:40:49.39Z
2025,07,30,09,55,26.35,33,15.2,-116,23.03,A,1.2,2.79,126,0.2,41245000,33.25333333333333,-116.38383333333333,2025-07-30T09:55:26.35Z
2025,07,30,09,59,44.99,33,34.0,-116,54.33,A,1.1,8.88,110,0.18,41245152,33.56666666666667,-116.9055,2025-07-30T09:59:44.99Z
2025,07,30,10,13,50.43,34,10.25,-118,0.8,A,1.0,9.56,57,0.17,41245312,34.170833333333334,-118.01333333333334,2025-07-30T10:13:50.43Z
2025,07,30,10,15,38.82,36,1.11,-117,48.5,A,0.8,1.53,35,0.11,41245472,36.0185,-117.80833333333334,2025-07-30T10:15:38.82Z
2025,07,30,10,34,33.51,36,1.05,-117,48.53,A,0.8,1.53,38,0.12,41245632,36.0175,-117.80883333333334,2025-07-30T10:34:33.51Z
2025,07,30,11,21,23.73,35,29.69,-118,31.27,A,1.1,3.16,55,0.18,41245792,35.49483333333333,-118.52116666666667,2025-07-30T11:21:23.73Z
2025,07,30,12,17,55.87,35,35.27,-117,23.19,A,1.4,4.05,53,0.15,41246120,35.587833333333336,-117.3865,2025-07-30T12:17:55.87Z
2025,07,30,12,23,35.77,33,6.13,-116,31.17,A,0.7,11.08,56,0.19,41246272,33.10216666666667,-116.5195,2025-07-30T12:23:35.77Z
2025,07,30,12,26,46.24,33,32.24,-116,42.95,A,0.5,6.0,32,0.08,41246280,33.537333333333336,-116.71583333333334,2025-07-30T12:26:46.24Z
2025,07,30,12,29,43.37,35,35.59,-117,23.58,A,0.8,2.31,30,0.13,41246288,35.59316666666667,-117.393,2025-07-30T12:29:43.37Z
2025,07,30,12,36,3.81,33,13.26,-116,2.56,A,0.8,9.65,59,0.24,41246304,33.221,-116.04266666666666,2025-07-30T12:36:03.81Z
2025,07,30,12,56,34.29,32,56.42,-116,16.66,A,0.8,6.29,42,0.16,41246312,32.940333333333335,-116.27766666666666,2025-07-30T12:56:34.29Z
2025,07,30,13,12,46.55,32,56.8,-115,53.58,A,0.8,8.9,25,0.15,41246440,32.946666666666665,-115.893,2025-07-30T13:12:46.55Z
2025,07,30,13,23,52.37,33,3.07,-116,36.19,A,0.7,13.08,51,0.15,41246456,33.05116666666667,-116.60316666666667,2025-07-30T13:23:52.37Z
2025,07,30,14,02,24.81,36,0.98,-117,48.05,A,0.1,3.14,10,0.03,41246592,36.016333333333336,-117.80083333333333,2025-07-30T14:02:24.81Z
2025,07,30,14,22,3.72,33,56.87,-116,43.98,A,0.9,15.28,54,0.18,41246616,33.947833333333335,-116.733,2025-07-30T14:22:03.72Z
2025,07,30,16,45,18.86,35,3.19,-118,20.74,C,1.6,-1.11,42,0.21,41246944,35.05316666666667,-118.34566666666667,2025-07-30T16:45:18.86Z
2025,07,30,17,01,8.54,35,40.78,-117,31.48,A,0.6,8.62,27,0.14,41247232,35.67966666666667,-117.52466666666666,2025-07-30T17:01:08.54Z
2025,07,30,17,06,38.21,33,41.57,-116,49.61,A,0.0,19.05,17,0.19,41247240,33.69283333333333,-116.82683333333334,2025-07-30T17:06:38.21Z
2025,07,30,17,12,25.17,33,24.31,-116,23.4,A,0.9,2.37,66,0.19,41247256,33.405166666666666,-116.39,2025-07-30T17:12:25.17Z
2025,07,30,17,33,51.78,36,5.3,-117,51.77,A,1.2,5.77,35,0.13,41247400,36.08833333333333,-117.86283333333333,2025-07-30T17:33:51.78Z
2025,07,30,18,08,18.38,33,17.68,-116,16.23,A,0.8,3.56,54,0.22,41247552,33.294666666666664,-116.2705,2025-07-30T18:08:18.38Z
2025,07,30,18,23,24.07,33,2.45,-114,59.21,C,1.7,-0.2,10,0.27,41247744,33.04083333333333,-114.98683333333334,2025-07-30T18:23:24.07Z
2025,07,30,19,02,11.31,34,59.08,-118,11.86,C,1.5,-0.93,24,0.22,41248032,34.98466666666667,-118.19766666666666,2025-07-30T19:02:11.31Z
2025,07,30,19,21,20.94,33,54.17,-116,59.38,A,1.4,8.38,98,0.16,41248064,33.902833333333334,-116.98966666666666,2025-07-30T19:21:20.94Z
2025,07,30,20,11,29.18,33,43.44,-117,12.23,C,0.4,-0.59,7,0.12,41248360,33.724,-117.20383333333334,2025-07-30T20:11:29.18Z
2025,07,30,20,43,35.95,33,15.61,-116,22.28,A,0.1,2.83,13,0.09,41248376,33.26016666666666,-116.37133333333334,2025-07-30T20:43:35.95Z
2025,07,30,23,46,28.77,35,2.44,-117,39.91,C,1.7,-0.79,40,0.16,41248848,35.04066666666667,-117.66516666666666,2025-07-30T23:46:28.77Z
2025,07,30,23,51,49.56,34,1.46,-117,13.77,A,1.0,17.32,50,0.16,41248992,34.02433333333333,-117.2295,2025-07-30T23:51:49.56Z
2025,07,30,23,57,4.46,36,10.29,-118,1.66,A,2.3,2.29,62,0.15,41249000,36.1715,-118.02766666666666,2025-07-30T23:57:04.46Z
2025,07,31,01,27,58.14,36,2.48,-117,48.33,A,1.5,1.65,40,0.11,41249008,36.041333333333334,-117.8055,2025-07-31T01:27:58.14Z
2025,07,31,03,52,53.48,34,11.97,-117,25.73,A,1.1,8.31,71,0.15,41249064,34.1995,-117.42883333333333,2025-07-31T03:52:53.48Z
2025,07,31,05,14,11.95,34,1.25,-116,45.23,A,1.3,15.52,98,0.16,41249160,34.020833333333336,-116.75383333333333,2025-07-31T05:14:11.95Z
2025,07,31,07,09,22.14,33,31.31,-116,44.17,A,1.2,4.81,107,0.18,41249176,33.52183333333333,-116.73616666666666,2025-07-31T07:09:22.14Z
2025,07,31,07,23,57.8,34,2.48,-117,33.42,A,0.8,9.92,46,0.14,41249184,34.041333333333334,-117.557,2025-07-31T07:23:57.80Z
2025,07,31,08,09,14.71,35,58.24,-117,29.33,A,1.2,6.43,55,0.16,41249192,35.970666666666666,-117.48883333333333,2025-07-31T08:09:14.71Z
2025,07,31,08,45,20.51,33,55.46,-116,5.08,A,1.2,0.5,66,0.2,41249200,33.92433333333334,-116.08466666666666,2025-07-31T08:45:20.51Z
2025,07,31,09,22,58.33,32,53.94,-116,15.57,A,0.7,7.74,49,0.2,41249208,32.899,-116.2595,2025-07-31T09:22:58.33Z
2025,07,31,09,29,16.04,35,27.35,-118,55.99,A,1.6,16.19,43,0.19,41249216,35.45583333333333,-118.93316666666666,2025-07-31T09:29:16.04Z
2025,07,31,09,52,54.35,34,34.15,-118,9.96,A,0.6,6.38,33,0.1,41249224,34.56916666666667,-118.166,2025-07-31T09:52:54.35Z
2025,07,31,10,40,54.04,34,0.52,-116,45.38,A,1.1,19.4,89,0.18,41249232,34.00866666666667,-116.75633333333333,2025-07-31T10:40:54.04Z
2025,07,31,11,04,0.13,33,32.24,-116,43.75,A,0.2,4.49,32,0.09,41249240,33.537333333333336,-116.72916666666667,2025-07-31T11:04:00.13Z
2025,07,31,11,44,34.12,33,16.07,-116,25.17,A,0.7,4.78,69,0.21,41249248,33.267833333333336,-116.4195,2025-07-31T11:44:34.12Z
2025,07,31,11,47,57.35,33,16.27,-116,24.96,A,0.4,5.22,32,0.16,41249256,33.271166666666666,-116.416,2025-07-31T11:47:57.35Z
2025,07,31,11,48,7.02,33,16.38,-116,25.21,A,0.2,5.3,11,0.16,37737156,33.273,-116.42016666666666,2025-07-31T11:48:07.02Z
2025,07,31,11,59,3.56,33,57.14,-117,56.51,A,0.9,6.9,39,0.23,41249264,33.952333333333335,-117.94183333333334,2025-07-31T11:59:03.56Z
2025,07,31,12,10,38.39,36,1.85,-117,47.09,A,0.7,1.82,37,0.14,41249272,36.030833333333334,-117.78483333333334,2025-07-31T12:10:38.39Z
2025,07,31,14,39,46.55,36,2.59,-117,48.32,A,0.8,1.73,29,0.11,41249376,36.043166666666664,-117.80533333333334,2025-07-31T14:39:46.55Z
2025,07,31,15,34,38.26,34,8.73,-117,25.11,A,2.9,5.72,230,0.23,41249424,34.1455,-117.4185,2025-07-31T15:34:38.26Z
2025,07,31,15,42,15.99,34,8.67,-117,25.0,A,2.7,6.05,224,0.19,41249432,34.1445,-117.41666666666667,2025-07-31T15:42:15.99Z
2025,07,31,15,46,3.49,34,8.46,-117,25.2,A,1.1,5.33,67,0.16,41249440,34.141,-117.42,2025-07-31T15:46:03.49Z
2025,07,31,15,59,1.96,34,8.48,-117,25.25,A,1.0,6.08,56,0.15,41249456,34.141333333333336,-117.42083333333333,2025-07-31T15:59:01.96Z
2025,07,31,16,32,24.2,34,8.88,-117,24.86,A,4.3,5.26,293,0.23,41249496,34.148,-117.41433333333333,2025-07-31T16:32:24.20Z
2025,07,31,16,36,50.79,34,8.54,-117,24.61,A,3.1,5.76,277,0.22,41249512,34.14233333333333,-117.41016666666667,2025-07-31T16:36:50.79Z
2025,07,31,16,38,0.78,34,8.32,-117,24.53,A,1.2,5.72,40,0.16,41249520,34.138666666666666,-117.40883333333333,2025-07-31T16:38:00.78Z
2025,07,31,16,46,2.59,34,9.06,-117,25.67,A,0.3,7.47,8,0.08,41249528,34.151,-117.42783333333334,2025-07-31T16:46:02.59Z
2025,07,31,16,48,41.78,34,8.97,-117,25.06,A,0.7,5.9,29,0.12,41249536,34.1495,-117.41766666666666,2025-07-31T16:48:41.78Z
2025,07,31,16,51,17.38,34,8.34,-117,24.65,A,0.9,5.16,33,0.17,41249544,34.139,-117.41083333333333,2025-07-31T16:51:17.38Z
2025,07,31,16,57,0.91,34,8.92,-117,25.19,A,2.1,6.35,157,0.17,41249576,34.148666666666664,-117.41983333333333,2025-07-31T16:57:00.91Z
2025,07,31,17,12,34.18,34,8.3,-117,24.65,A,2.5,6.45,184,0.18,41249600,34.138333333333335,-117.41083333333333,2025-07-31T17:12:34.18Z
2025,07,31,17,33,48.43,33,16.23,-116,25.76,A,0.9,4.37,61,0.24,41249632,33.2705,-116.42933333333333,2025-07-31T17:33:48.43Z
2025,07,31,17,36,10.94,34,8.65,-117,24.92,A,0.7,6.03,19,0.11,41249640,34.14416666666666,-117.41533333333334,2025-07-31T17:36:10.94Z
2025,07,31,18,08,27.45,32,59.6,-116,23.53,A,1.1,10.74,80,0.17,41249664,32.99333333333333,-116.39216666666667,2025-07-31T18:08:27.45Z
2025,07,31,18,15,59.7,34,8.23,-117,24.68,A,1.0,6.27,54,0.2,41249680,34.137166666666666,-117.41133333333333,2025-07-31T18:15:59.70Z
2025,07,31,18,16,52.6,33,31.9,-116,43.32,A,0.4,6.4,18,0.09,41249696,33.531666666666666,-116.722,2025-07-31T18:16:52.60Z
2025,07,31,18,20,32.04,34,9.1,-117,25.58,A,1.1,6.51,55,0.17,41249704,34.151666666666664,-117.42633333333333,2025-07-31T18:20:32.04Z
2025,07,31,19,08,57.05,34,8.37,-117,24.65,A,2.4,6.06,211,0.2,41249808,34.1395,-117.41083333333333,2025-07-31T19:08:57.05Z
2025,07,31,19,29,49.86,33,13.53,-117,10.51,C,1.1,-0.39,23,0.23,41249824,33.2255,-117.17516666666667,2025-07-31T19:29:49.86Z
2025,07,31,19,57,4.41,34,8.53,-117,24.31,A,1.3,5.46,69,0.17,41249856,34.14216666666667,-117.40516666666667,2025-07-31T19:57:04.41Z
2025,07,31,20,36,33.83,33,31.59,-116,26.98,A,1.0,3.51,74,0.19,41249888,33.5265,-116.44966666666667,2025-07-31T20:36:33.83Z
2025,07,31,21,08,20.25,33,32.5,-116,46.91,A,0.9,2.46,58,0.17,41249912,33.541666666666664,-116.78183333333334,2025-07-31T21:08:20.25Z
2025,07,31,21,22,39.66,33,3.01,-115,0.18,C,1.5,-0.2,12,0.27,41249928,33.05016666666667,-115.003,2025-07-31T21:22:39.66Z
2025,07,31,21,42,53.62,33,41.96,-116,42.78,A,0.8,17.61,41,0.13,41249952,33.699333333333335,-116.713,2025-07-31T21:42:53.62Z
